sounds,files,words,correct_answer,training,practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome_animation.started,welcome_animation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,instructions.started,instructions.stopped,ISI.started,ISI.stopped,text.started,text.stopped,text_2.started,text_2.stopped,start.started,start.stopped,breaks.started,breaks.stopped,end.started,end.stopped,participant,date,expName,psychopyVersion,frameRate,
stimuli/SC_S1_wu2-p_305ms.wav,SC_S1_wu2-p_305ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,0,3,3,21,,,,,,,2,1,3.448596069,251.6534122,None,251.163912,None,0.006251313,0.506251313,253.1508506,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_ma1-p_192ms.wav,SC_S2_ma1-p_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,0,4,4,132,,,,,,,1,1,3.145572002,255.6122516,None,255.1223692,None,0.005539779,0.505539779,257.1213962,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_e1-p_192ms.wav,SC_S1_e1-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,5,5,157,,,,,,,1,1,4.894928589,259.2789131,None,258.7890777,None,0.005197043,0.505197043,260.7919133,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_e2-w_192ms.wav,SC_S2_e2-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,6,6,73,,,,,,,2,1,3.870918251,264.7268802,None,264.2379064,None,0.013618753,0.513618753,266.2321078,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_yi2-p_192ms.wav,DW_S2_yi2-p_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,0,7,7,34,,,,,,,3,0,4.959273901,269.110554,None,268.6213783,None,0.002413651,0.502413651,270.6200621,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_wu3-p_305ms.wav,DW_S2_wu3-p_305ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,0,8,8,143,,,,,,,3,1,4.792007139,274.5818366,None,274.0926031,None,0.003262577,0.503262577,276.0938442,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_yu2-w_305ms.wav,DW_S1_yu2-w_305ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,0,9,9,116,,,,,,,2,1,3.992831897,279.8850139,None,279.4115123,None,0.005274022,0.505274022,281.3985165,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_wu4-p_305ms.wav,DW_S1_wu4-p_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,10,10,80,,,,,,,4,1,5.790276713,284.3915391,None,283.9023387,None,0.004531287,0.504531287,285.9046544,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_ma4-p_305ms.wav,DW_S2_ma4-p_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,11,11,30,,,,,,,4,1,2.971220694,290.698623,None,290.209527,None,0.004085284,0.504085284,292.2109335,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_ma3-p_192ms.wav,DW_S2_ma3-p_192ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,0,12,12,18,,,,,,,3,1,6.872226866,294.1815786,None,293.6945897,None,0.008205907,0.508205907,295.6805065,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yi4-p_192ms.wav,SC_S1_yi4-p_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,13,13,90,,,,,,,4,1,3.101759174,301.5760575,None,301.087445,None,0.004432454,0.504432454,303.0889187,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_yu2-w_305ms.wav,DW_S2_yu2-w_305ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,0,14,14,129,,,,,,,2,1,3.42479879,305.1970466,None,304.7082611,None,0.006108519,0.506108519,306.7097923,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_yi3-p_192ms.wav,DW_S2_yi3-p_192ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,0,15,15,19,,,,,,,3,1,2.54214847,309.1356386,None,308.6466047,None,0.00392133,0.50392133,310.6482539,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_e1-p_192ms.wav,DW_S2_e1-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,16,16,4,,,,,,,1,1,9.321502503,312.1883122,None,311.698279,None,0.004534956,0.504534956,313.7018398,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_wu4-w_305ms.wav,SC_S2_wu4-w_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,17,17,78,,,,,,,3,0,7.983543525,322.0302591,None,321.541684,None,0.006315056,0.506315056,323.5293378,325.479493,325.479493,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_wu2-w_305ms.wav,SC_S1_wu2-w_305ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,0,18,18,9,,,,,,,3,0,4.586586848,330.5232277,None,330.0346627,None,0.007921843,0.507921843,332.0222079,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_ma4-p_305ms.wav,SC_S2_ma4-p_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,19,19,81,,,,,,,4,1,2.632255163,335.6295581,None,335.140047,None,0.005976166,0.505976166,337.1443023,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_wu4-w_305ms.wav,DW_S2_wu4-w_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,20,20,136,,,,,,,3,0,5.159805935,338.782038,None,338.2933754,None,0.005854122,0.505854122,340.2957216,341.6641985,341.6641985,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_yi2-p_192ms.wav,SC_S2_yi2-p_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,0,21,21,27,,,,,,,2,1,6.963862016,344.4579813,None,343.9679547,None,0.0035045,0.5035045,345.9702426,349.3241766,349.3241766,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_wu1-w_192ms.wav,DW_S2_wu1-w_192ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,22,22,134,,,,,,,3,0,13.61719746,351.9326245,None,351.4434898,None,0.004789317,0.504789317,353.4440174,355.9134243,355.9134243,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_ma3-w_305ms.wav,DW_S1_ma3-w_305ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,0,23,23,56,,,,,,,3,1,5.861338133,366.0645066,None,365.5752716,None,0.004266085,0.504266085,367.5781292,369.9808392,369.9808392,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_yi4-w_192ms.wav,SC_S2_yi4-w_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,24,24,74,,,,,,,1,0,5.790781306,372.439026,None,371.9494786,None,0.003778682,0.503778682,373.9503835,375.0863474,375.0863474,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_yi3-w_192ms.wav,DW_S1_yi3-w_192ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,0,25,25,41,,,,,,,3,1,2.599454797,378.7423658,None,378.2544824,None,0.008366195,0.508366195,380.2405752,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_wu3-w_192ms.wav,DW_S2_wu3-w_192ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,0,26,26,37,,,,,,,3,1,2.397950685,381.8641057,None,381.3759094,None,0.005583777,0.505583777,383.3789113,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_e3-p_305ms.wav,SC_S1_e3-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,0,27,27,0,,,,,,,3,1,2.700842385,384.7689796,None,384.2804329,None,0.005734252,0.505734252,386.2805068,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yu4-w_192ms.wav,SC_S1_yu4-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,0,28,28,152,,,,,,,2,0,7.464428599,387.9894184,None,387.5002302,None,0.004982375,0.504982375,389.5011649,391.1359302,391.1359302,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yi1-p_192ms.wav,SC_S1_yi1-p_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,0,29,29,114,,,,,,,1,1,6.047506324,395.9666405,None,395.477269,None,0.002896166,0.502896166,397.4769493,399.1791206,399.1791206,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_ma1-w_305ms.wav,SC_S1_ma1-w_305ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,0,30,30,25,,,,,,,4,0,5.746482168,402.5234223,None,402.0337386,None,0.005718574,0.505718574,404.0340818,405.0189554,405.0189554,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_yi4-p_192ms.wav,DW_S1_yi4-p_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,31,31,142,,,,,,,4,1,4.163807323,408.778062,None,408.288545,None,0.00408521,0.50408521,410.2903115,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_yi4-w_305ms.wav,SC_S2_yi4-w_305ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,32,32,71,,,,,,,1,0,7.453397539,413.448626,None,412.9591162,None,0.008209604,0.508209604,414.9469874,415.6120757,415.6120757,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_yu3-p_192ms.wav,SC_S2_yu3-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,0,33,33,158,,,,,,,3,1,7.611726307,421.4101263,None,420.9208272,None,0.004253433,0.504253433,422.9216153,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_yi4-w_192ms.wav,DW_S1_yi4-w_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,34,34,130,,,,,,,1,0,3.55702004,429.5368158,None,429.0475096,None,0.003842651,0.503842651,431.0468859,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_wu3-w_305ms.wav,DW_S1_wu3-w_305ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,0,35,35,133,,,,,,,2,0,3.864655752,433.6054949,None,433.1166819,None,0.005160295,0.505160295,435.1180493,435.8348033,435.8348033,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_e3-p_192ms.wav,DW_S1_e3-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,0,36,36,100,,,,,,,3,1,2.451038911,437.9787842,None,437.4896477,None,0.005551173,0.505551173,439.4901449,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_wu4-w_192ms.wav,SC_S1_wu4-w_192ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,37,37,104,,,,,,,3,0,4.848452055,440.9493656,None,440.4596982,None,0.004192283,0.504192283,442.459815,443.3434344,443.3434344,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_e2-p_192ms.wav,DW_S1_e2-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,38,38,138,,,,,,,2,1,5.878253903,446.3195635,None,445.8307569,None,0.005572481,0.505572481,447.8317491,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_wu4-p_305ms.wav,DW_S2_wu4-p_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,39,39,29,,,,,,,4,1,2.615785448,452.7100332,None,452.2211187,None,0.00476362,0.50476362,454.2232507,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_wu1-p_192ms.wav,DW_S1_wu1-p_192ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,40,40,62,,,,,,,1,1,2.627622223,455.8422232,None,455.3561065,None,0.009259637,0.509259637,457.343279,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_e2-w_305ms.wav,SC_S2_e2-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,41,41,115,,,,,,,2,1,2.532728878,458.9850902,None,458.4956973,None,0.004625697,0.504625697,460.4962348,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_wu1-w_305ms.wav,SC_S1_wu1-w_305ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,42,42,149,,,,,,,3,0,2.287589291,462.0382512,None,461.5487415,None,0.004836051,0.504836051,463.5491255,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_e4-p_305ms.wav,DW_S1_e4-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,0,43,43,113,,,,,,,4,1,4.102371325,464.8394424,None,464.3500119,None,0.004816836,0.504816836,466.3525673,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_e3-w_305ms.wav,SC_S1_e3-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,0,44,44,92,,,,,,,4,0,3.204111201,469.4577062,None,468.9709335,None,0.009874051,0.509874051,470.957394,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_e4-w_192ms.wav,DW_S1_e4-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,0,45,45,43,,,,,,,2,0,2.15526072,473.1785934,None,472.6918503,None,0.009614927,0.509614927,474.6793123,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_wu4-p_192ms.wav,DW_S1_wu4-p_192ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,46,46,154,,,,,,,4,1,2.890390196,475.8514548,None,475.362197,None,0.004716911,0.504716911,477.3648979,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_wu4-p_192ms.wav,SC_S2_wu4-p_192ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,47,47,128,,,,,,,4,1,2.265622412,479.2522836,None,478.7651276,None,0.008521993,0.508521993,480.7518253,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_ma4-p_305ms.wav,SC_S1_ma4-p_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,48,48,10,,,,,,,4,1,2.385556521,482.0282851,None,481.5388212,None,0.003922367,0.503922367,483.5383374,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yi1-p_305ms.wav,SC_S1_yi1-p_305ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,0,49,49,108,,,,,,,1,1,8.882203913,484.9316923,None,484.4423342,None,0.00268381,0.50268381,486.4404092,488.9434864,488.9434864,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_yi1-w_192ms.wav,DW_S2_yi1-w_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,0,50,50,151,,,,,,,1,1,5.623669806,494.3181461,None,493.8317823,None,0.008545724,0.508545724,495.8187705,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_ma2-p_192ms.wav,DW_S2_ma2-p_192ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,0,51,51,79,,,,,,,2,1,3.421774275,500.4640484,None,499.9747398,None,0.005094915,0.505094915,501.9753667,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_ma4-w_192ms.wav,SC_S2_ma4-w_192ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,52,52,153,,,,,,,4,1,4.863618002,504.3982464,None,503.9094594,None,0.007602956,0.507602956,505.8962705,506.8309136,506.8309136,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_wu1-w_305ms.wav,DW_S2_wu1-w_305ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,53,53,94,,,,,,,2,0,5.207977053,509.7738924,None,509.2845453,None,0.004023896,0.504023896,511.285587,512.8528737,512.8528737,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_e1-w_305ms.wav,SC_S2_e1-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,54,54,89,,,,,,,4,0,3.423538772,515.4942808,None,515.0046082,None,0.00523609,0.50523609,517.0078721,518.8109472,518.8109472,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yu2-w_192ms.wav,SC_S1_yu2-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,0,55,55,144,,,,,,,3,0,5.802012379,519.4358042,None,518.946408,None,0.003896705,0.503896705,520.9458669,522.2647143,522.2647143,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_ma1-w_305ms.wav,DW_S2_ma1-w_305ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,0,56,56,68,,,,,,,4,0,5.394870538,525.754976,None,525.26607,None,0.005869294,0.505869294,527.2702382,528.2048216,528.2048216,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_yi1-w_305ms.wav,SC_S2_yi1-w_305ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,0,57,57,102,,,,,,,4,0,9.48325917,531.6665677,None,531.1768274,None,0.002940137,0.502940137,533.1769862,534.2932809,534.2932809,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_wu3-w_192ms.wav,SC_S2_wu3-w_192ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,0,58,58,137,,,,,,,3,1,15.86050228,541.65735,None,541.1676748,None,0.005747968,0.505747968,543.1550135,553.4654688,553.4654688,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_e3-w_305ms.wav,DW_S2_e3-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,0,59,59,141,,,,,,,4,0,3.22497328,558.0288658,None,557.5395484,None,0.003750741,0.503750741,559.5397143,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_ma4-w_305ms.wav,SC_S2_ma4-w_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,60,60,83,,,,,,,4,1,6.287913138,561.7659228,None,561.276557,None,0.00365326,0.50365326,563.2763424,564.979258,564.979258,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yu1-w_192ms.wav,SC_S1_yu1-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,0,61,61,36,,,,,,,3,0,9.04259398,568.571306,None,568.0822497,None,0.004957112,0.504957112,570.0853578,575.2733284,575.2733284,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_yi2-w_305ms.wav,SC_S2_yi2-w_305ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,0,62,62,49,,,,,,,1,0,8.689014139,578.1328053,None,577.6439262,None,0.003381523,0.503381523,579.6454232,582.0462111,582.0462111,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_ma1-w_192ms.wav,DW_S1_ma1-w_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,0,63,63,69,,,,,,,4,0,3.69594606,587.341911,None,586.8528328,None,0.005231436,0.505231436,588.853809,589.4723742,589.4723742,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_wu2-p_192ms.wav,DW_S1_wu2-p_192ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,0,64,64,12,,,,,,,2,1,2.505610422,591.5482316,None,591.0591055,None,0.00419111,0.50419111,593.059406,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_wu3-w_192ms.wav,SC_S1_wu3-w_192ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,0,65,65,57,,,,,,,3,1,5.186638978,594.5633548,None,594.0758702,None,0.008703915,0.508703915,596.0625901,597.6636636,597.6636636,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_e3-p_192ms.wav,SC_S2_e3-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,0,66,66,23,,,,,,,3,1,2.299504562,600.258323,None,599.7688137,None,0.005581517,0.505581517,601.7687873,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_yu3-p_305ms.wav,DW_S2_yu3-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,0,67,67,26,,,,,,,3,1,3.368647686,603.0771679,None,602.5874643,None,0.004342558,0.504342558,604.5895705,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_wu3-p_192ms.wav,DW_S1_wu3-p_192ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,0,68,68,159,,,,,,,3,1,3.7534984,606.9643629,None,606.4755549,None,0.004536301,0.504536301,608.476171,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_ma2-p_305ms.wav,DW_S2_ma2-p_305ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,0,69,69,50,,,,,,,2,1,2.666050467,611.2357517,None,610.7465016,None,0.003857899,0.503857899,612.7472954,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yi3-p_192ms.wav,SC_S1_yi3-p_192ms.wav,1-衣          2-姨          3-椅          4-意,3,None,,,,,0,70,70,112,,,,,,,3,1,2.511316587,614.4225355,None,613.9329562,None,0.003297647,0.503297647,615.9337286,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_ma4-p_305ms.wav,DW_S1_ma4-p_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,71,71,60,,,,,,,4,1,2.655571779,617.4462262,None,616.9564491,None,0.002901077,0.502901077,618.954304,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S1_yu4-p_305ms.wav,DW_S1_yu4-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,0,72,72,109,,,,,,,4,1,6.001905719,620.6119141,None,620.1229932,None,0.004130366,0.504130366,622.1246524,623.2933307,623.2933307,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_wu1-w_192ms.wav,SC_S2_wu1-w_192ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,73,73,96,,,,,,,4,0,12.19843948,627.1354024,None,626.646715,None,0.006076472,0.506076472,628.6490894,630.200948,630.200948,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yi4-w_192ms.wav,SC_S1_yi4-w_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,74,74,111,,,,,,,4,1,7.227093164,639.8507512,None,639.3608959,None,0.004116324,0.504116324,641.3628502,642.5296133,642.5296133,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_yu3-w_305ms.wav,SC_S1_yu3-w_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,0,75,75,131,,,,,,,4,0,5.51839161,647.5914443,None,647.1019039,None,0.004844701,0.504844701,649.1053305,650.122029,650.122029,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/DW_S2_ma2-w_192ms.wav,DW_S2_ma2-w_192ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,0,76,76,127,,,,,,,3,0,4.246020287,653.6318271,None,653.1426864,None,0.005149569,0.505149569,655.1451881,655.6284218,655.6284218,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S2_e2-p_192ms.wav,SC_S2_e2-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,77,77,42,,,,,,,2,1,2.752862246,658.388955,None,657.8992568,None,0.00447361,0.50447361,659.899683,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_wu2-w_192ms.wav,SC_S1_wu2-w_192ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,0,78,78,107,,,,,,,3,0,5.627708268,661.6581365,None,661.1684713,None,0.004465037,0.504465037,663.1695184,664.2710335,664.2710335,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_e2-p_192ms.wav,SC_S1_e2-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,79,79,70,,,,,,,2,1,2.271253046,667.79856,None,667.3094359,None,0.004518035,0.504518035,669.309903,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
stimuli/SC_S1_e1-w_305ms.wav,SC_S1_e1-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,80,80,16,,,,,,,4,0,2.608481762,670.5813316,None,670.0931013,None,0.008085167,0.508085167,672.0793733,None,None,None,,,,,,,49,2022_Jan_28_1151,Whispered,2021.2.3,59.87678782
